val/rec_loss_step/epoch_0,val/aeloss_step/epoch_0,created_at,train/aeloss_step,train/total_loss_step,train/quant_loss_step,train/nll_loss_step,train/rec_loss_step,train/p_loss_step,train/d_weight_step,train/disc_factor_step,train/g_loss_step,train/discloss_step,train/disc_loss_step,train/logits_real_step,train/logits_fake_step,epoch,val/rec_loss_epoch,val/rec_loss,val/aeloss_epoch,val/total_loss,val/quant_loss,val/nll_loss,val/p_loss,val/d_weight,val/disc_factor,val/g_loss,val/disc_loss,val/logits_real,val/logits_fake,train/aeloss_epoch,train/total_loss_epoch,train/quant_loss_epoch,train/nll_loss_epoch,train/rec_loss_epoch,train/p_loss_epoch,train/d_weight_epoch,train/disc_factor_epoch,train/g_loss_epoch,train/discloss_epoch,train/disc_loss_epoch,train/logits_real_epoch,train/logits_fake_epoch,val/rec_loss_step/epoch_1,val/aeloss_step/epoch_1,val/rec_loss_step/epoch_2,val/aeloss_step/epoch_2,val/rec_loss_step/epoch_3,val/aeloss_step/epoch_3,val/rec_loss_step/epoch_4,val/aeloss_step/epoch_4,val/rec_loss_step/epoch_5,val/aeloss_step/epoch_5,val/rec_loss_step/epoch_6,val/aeloss_step/epoch_6,val/rec_loss_step/epoch_7,val/aeloss_step/epoch_7,val/rec_loss_step/epoch_8,val/aeloss_step/epoch_8,val/rec_loss_step/epoch_9,val/aeloss_step/epoch_9,val/rec_loss_step/epoch_10,val/aeloss_step/epoch_10,val/rec_loss_step/epoch_11,val/aeloss_step/epoch_11,val/rec_loss_step/epoch_12,val/aeloss_step/epoch_12,val/rec_loss_step/epoch_13,val/aeloss_step/epoch_13,val/rec_loss_step/epoch_14,val/aeloss_step/epoch_14,val/rec_loss_step/epoch_15,val/aeloss_step/epoch_15,val/rec_loss_step/epoch_16,val/aeloss_step/epoch_16,val/rec_loss_step/epoch_17,val/aeloss_step/epoch_17,val/rec_loss_step/epoch_18,val/aeloss_step/epoch_18,val/rec_loss_step/epoch_19,val/aeloss_step/epoch_19
,,2021-06-10 12:52:26.104970,1.9568746089935303,1.9568746089935303,1.6467359066009521,0.3101387619972229,0.3101387619972229,0.19710896909236908,3.0012052059173584,0.0,-0.12467561662197113,0.0,0.0,0.06479185819625854,0.09518878906965256,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:53:27.533564,1.8099830150604248,1.8099830150604248,1.585350513458252,0.22463250160217285,0.22463250160217285,0.16247199475765228,5.5066633224487305,0.0,-0.11394048482179642,0.0,0.0,0.07640019059181213,0.10225456207990646,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:54:29.382286,1.7405809164047241,1.7405809164047241,1.513374924659729,0.22720599174499512,0.22720599174499512,0.14595015347003937,6.894806861877441,0.0,-0.10700127482414246,0.0,0.0,0.06902840733528137,0.09428867697715759,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:55:30.474384,1.3199976682662964,1.3199976682662964,1.0918958187103271,0.22810180485248566,0.22810180485248566,0.1480334848165512,2.094451904296875,0.0,-0.08001475781202316,0.0,0.0,0.0698392242193222,0.1003352478146553,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:56:31.627208,1.3872650861740112,1.3872650861740112,1.1553229093551636,0.23194220662117004,0.23194220662117004,0.1597897708415985,3.7223873138427734,0.0,-0.10327551513910294,0.0,0.0,0.09612514823675156,0.10015348345041275,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:57:32.422012,1.1713356971740723,1.1713356971740723,0.9504117965698242,0.22092394530773163,0.22092394530773163,0.14618782699108124,3.68110728263855,0.0,-0.10668423771858215,0.0,0.0,0.07648597657680511,0.1082497164607048,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:58:33.272944,0.7382660508155823,0.7382660508155823,0.49539899826049805,0.24286705255508423,0.24286705255508423,0.1568191796541214,3.750887393951416,0.0,-0.09926506131887436,0.0,0.0,0.07280634343624115,0.09926388412714005,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 12:59:34.725353,0.7703613042831421,0.7703613042831421,0.5640988945960999,0.20626237988471985,0.20626237988471985,0.13085000216960907,3.5774052143096924,0.0,-0.09456866979598999,0.0,0.0,0.05751980468630791,0.09754712879657745,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:00:35.553828,0.7873371839523315,0.7873371839523315,0.5384632349014282,0.24887393414974213,0.24887393414974213,0.1469896137714386,7.85006046295166,0.0,-0.099246084690094,0.0,0.0,0.08382958918809891,0.09976518899202347,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:01:36.142981,0.51863694190979,0.51863694190979,0.31925466656684875,0.19938229024410248,0.19938229024410248,0.13247530162334442,1.495400071144104,0.0,-0.10061647742986679,0.0,0.0,0.07314129918813705,0.11138714849948883,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:02:36.989232,0.5430885553359985,0.5430885553359985,0.30622583627700806,0.23686273396015167,0.23686273396015167,0.1535203903913498,6.572688579559326,0.0,-0.09107598662376404,0.0,0.0,0.07442513853311539,0.09553198516368866,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:03:37.798406,0.6711076498031616,0.6711076498031616,0.45790165662765503,0.2132059782743454,0.2132059782743454,0.135356143116951,6.877857208251953,0.0,-0.10065341740846634,0.0,0.0,0.06023911014199257,0.0869584009051323,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:04:38.269572,0.5200167894363403,0.5200167894363403,0.3204368054866791,0.19958001375198364,0.19958001375198364,0.12679269909858704,2.978417158126831,0.0,-0.09698089212179184,0.0,0.0,0.049010973423719406,0.0988486036658287,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:05:39.011737,0.34127742052078247,0.34127742052078247,0.1370404213666916,0.20423699915409088,0.20423699915409088,0.12982122600078583,3.086874485015869,0.0,-0.09450166672468185,0.0,0.0,0.057502590119838715,0.09934668242931366,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:06:39.725265,0.4151934087276459,0.4151934087276459,0.19791914522647858,0.2172742635011673,0.2172742635011673,0.14351555705070496,10.902018547058105,0.0,-0.10229343175888062,0.0,0.0,0.07625275105237961,0.11035168915987015,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:07:40.422537,0.3500884175300598,0.3500884175300598,0.17856040596961975,0.17152799665927887,0.17152799665927887,0.12001755088567734,4.6414475440979,0.0,-0.08687488734722137,0.0,0.0,0.0769304633140564,0.08891533315181732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:08:41.124710,0.3636646866798401,0.3636646866798401,0.18267078697681427,0.18099388480186462,0.18099388480186462,0.11844809353351593,6.281974792480469,0.0,-0.1012437492609024,0.0,0.0,0.07488331198692322,0.09841076284646988,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:09:41.973180,0.4053434133529663,0.4053434133529663,0.20018765330314636,0.20515576004981995,0.20515576004981995,0.12813104689121246,8.357083320617676,0.0,-0.07375577837228775,0.0,0.0,0.044883858412504196,0.07744823396205902,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:10:42.508084,0.3804807662963867,0.3804807662963867,0.1447305679321289,0.235750213265419,0.235750213265419,0.15553395450115204,2.889752149581909,0.0,-0.10536367446184158,0.0,0.0,0.05724141374230385,0.09090612828731537,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:11:43.045792,0.30333244800567627,0.30333244800567627,0.0948328822851181,0.20849956572055817,0.20849956572055817,0.14847132563591003,5.139375686645508,0.0,-0.09458380937576294,0.0,0.0,0.06907010823488235,0.10460899770259857,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:12:43.953351,0.29547375440597534,0.29547375440597534,0.10898008197546005,0.1864936649799347,0.1864936649799347,0.11784300953149796,3.2050511837005615,0.0,-0.09429268538951874,0.0,0.0,0.07209812849760056,0.09630587697029114,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:13:44.639978,0.4249453544616699,0.4249453544616699,0.1809147298336029,0.24403062462806702,0.24403062462806702,0.15881365537643433,3.885576009750366,0.0,-0.11254826188087463,0.0,0.0,0.06420765817165375,0.11099282652139664,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:14:46.004695,0.2785095274448395,0.2785095274448395,0.1137719452381134,0.16473758220672607,0.16473758220672607,0.11088886111974716,6.039689540863037,0.0,-0.08876167982816696,0.0,0.0,0.07016117125749588,0.0928196907043457,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:15:46.468947,0.27141889929771423,0.27141889929771423,0.0919688418507576,0.17945004999637604,0.17945004999637604,0.11249864101409912,7.728257179260254,0.0,-0.08977258950471878,0.0,0.0,0.07992009818553925,0.09601761400699615,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:16:47.048633,0.27394700050354004,0.27394700050354004,0.10815100371837616,0.16579598188400269,0.16579598188400269,0.11522997915744781,4.724982738494873,0.0,-0.09727171808481216,0.0,0.0,0.0790984258055687,0.09061221033334732,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:17:47.612800,0.2544773817062378,0.2544773817062378,0.06964866816997528,0.1848287135362625,0.1848287135362625,0.12324108928442001,4.279561519622803,0.0,-0.08324737101793289,0.0,0.0,0.06907332688570023,0.08286920934915543,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:18:45.937681,0.24771367013454437,0.24771367013454437,0.07572382688522339,0.17198984324932098,0.17198984324932098,0.11498787254095078,2.245323419570923,0.0,-0.08718539029359818,0.0,0.0,0.03749948367476463,0.0819346085190773,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:19:38.181080,0.2557799816131592,0.2557799816131592,0.06920178979635239,0.1865781843662262,0.1865781843662262,0.12357991188764572,3.8010318279266357,0.0,-0.10381096601486206,0.0,0.0,0.07762791961431503,0.09184620529413223,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:20:30.537421,0.21762500703334808,0.21762500703334808,0.06570228934288025,0.15192271769046783,0.15192271769046783,0.10191960632801056,3.5191190242767334,0.0,-0.07488693296909332,0.0,0.0,0.06664741784334183,0.07516422867774963,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:21:22.727493,0.2467370480298996,0.2467370480298996,0.08175845444202423,0.16497859358787537,0.16497859358787537,0.11302895843982697,3.8688647747039795,0.0,-0.07776351273059845,0.0,0.0,0.06230338662862778,0.08827841281890869,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:22:15.054926,0.2520836591720581,0.2520836591720581,0.06673227995634079,0.1853513866662979,0.1853513866662979,0.12143053859472275,4.350711822509766,0.0,-0.10580680519342422,0.0,0.0,0.08480912446975708,0.11123224347829819,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:23:07.358403,0.2948026955127716,0.2948026955127716,0.09203729033470154,0.20276540517807007,0.20276540517807007,0.12401960045099258,4.20609712600708,0.0,-0.08594631403684616,0.0,0.0,0.064056396484375,0.09507188946008682,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:23:59.626705,0.2529304623603821,0.2529304623603821,0.07996711134910583,0.17296333611011505,0.17296333611011505,0.11955487728118896,2.4114153385162354,0.0,-0.09377254545688629,0.0,0.0,0.08069583028554916,0.10960248112678528,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:24:51.932513,0.2591327428817749,0.2591327428817749,0.07901071757078171,0.1801220327615738,0.1801220327615738,0.11664249747991562,10.22237777709961,0.0,-0.09051485359668732,0.0,0.0,0.05467880144715309,0.09033244103193283,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:25:44.056258,0.20889884233474731,0.20889884233474731,0.05959983170032501,0.1492990106344223,0.1492990106344223,0.0982918068766594,5.428456783294678,0.0,-0.09183870255947113,0.0,0.0,0.0761473998427391,0.0881371796131134,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:26:36.388919,0.23238837718963623,0.23238837718963623,0.07877998054027557,0.15360839664936066,0.15360839664936066,0.10325630754232407,11.098967552185059,0.0,-0.09014265984296799,0.0,0.0,0.07519488781690598,0.08903880417346954,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:27:28.604015,0.27282780408859253,0.27282780408859253,0.06284700334072113,0.2099808007478714,0.2099808007478714,0.14002785086631775,7.499355316162109,0.0,-0.11130036413669586,0.0,0.0,0.06509020179510117,0.09132629632949829,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:28:21.223838,0.20833206176757812,0.20833206176757812,0.03921893984079361,0.16911311447620392,0.16911311447620392,0.11279038339853287,8.497976303100586,0.0,-0.11300002783536911,0.0,0.0,0.07648228853940964,0.09671907871961594,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:29:13.400516,0.16138826310634613,0.16138826310634613,0.04019114747643471,0.12119711190462112,0.12119711190462112,0.08536683768033981,6.3790507316589355,0.0,-0.09924659878015518,0.0,0.0,0.08269651234149933,0.087692990899086,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:30:05.683299,0.27296292781829834,0.27296292781829834,0.08882459998130798,0.18413832783699036,0.18413832783699036,0.11898940801620483,7.753220558166504,0.0,-0.0940593034029007,0.0,0.0,0.07797136157751083,0.09783550351858139,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:30:58.331893,0.21196448802947998,0.21196448802947998,0.05135931447148323,0.16060517728328705,0.16060517728328705,0.11223042011260986,1.8053070306777954,0.0,-0.07132380455732346,0.0,0.0,0.0741710513830185,0.08213885128498077,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:31:50.445381,0.17084282636642456,0.17084282636642456,0.038222841918468475,0.1326199769973755,0.1326199769973755,0.08218569308519363,1.6788862943649292,0.0,-0.10173895210027695,0.0,0.0,0.07370305061340332,0.08607707172632217,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:32:42.762609,0.23814907670021057,0.23814907670021057,0.06665084511041641,0.17149822413921356,0.17149822413921356,0.11530440300703049,3.3092472553253174,0.0,-0.06612327694892883,0.0,0.0,0.05263311415910721,0.06509566307067871,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:33:34.998553,0.17539143562316895,0.17539143562316895,0.04372233897447586,0.1316690891981125,0.1316690891981125,0.09116042405366898,2.210050344467163,0.0,-0.08524586260318756,0.0,0.0,0.06707022339105606,0.08183666318655014,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:34:27.381247,0.19676551222801208,0.19676551222801208,0.034525226801633835,0.16224028170108795,0.16224028170108795,0.11138222366571426,2.443580150604248,0.0,-0.08261103183031082,0.0,0.0,0.06999978423118591,0.09016737341880798,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:35:19.418760,0.2391883134841919,0.2391883134841919,0.04425054043531418,0.1949377804994583,0.1949377804994583,0.13695643842220306,5.661302089691162,0.0,-0.09147649258375168,0.0,0.0,0.0606115460395813,0.08529161661863327,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:36:11.489202,0.26229503750801086,0.26229503750801086,0.08697766065597534,0.17531737685203552,0.17531737685203552,0.12229423969984055,3.1255033016204834,0.0,-0.09393661469221115,0.0,0.0,0.08964946866035461,0.09255941212177277,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:37:03.457448,0.19841733574867249,0.19841733574867249,0.038256239145994186,0.160161092877388,0.160161092877388,0.11117514222860336,6.1778082847595215,0.0,-0.09547234326601028,0.0,0.0,0.0672573670744896,0.09816006571054459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:37:55.611245,0.1830296814441681,0.1830296814441681,0.031617145985364914,0.15141253173351288,0.15141253173351288,0.09748578071594238,7.716687202453613,0.0,-0.06441514194011688,0.0,0.0,0.051678068935871124,0.06823646277189255,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:38:47.617475,0.23174253106117249,0.23174253106117249,0.0999717116355896,0.13177081942558289,0.13177081942558289,0.0906139686703682,3.4057273864746094,0.0,-0.08129210025072098,0.0,0.0,0.0655423030257225,0.07677441835403442,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:39:39.755320,0.19719244539737701,0.19719244539737701,0.050595998764038086,0.14659644663333893,0.14659644663333893,0.10082465410232544,3.5719151496887207,0.0,-0.0831436812877655,0.0,0.0,0.05465004965662956,0.08296274393796921,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:40:32.137101,0.21816369891166687,0.21816369891166687,0.04774056375026703,0.17042313516139984,0.17042313516139984,0.11276912689208984,2.6808536052703857,0.0,-0.0875004231929779,0.0,0.0,0.06804956495761871,0.09529108554124832,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:41:25.576538,0.18821510672569275,0.18821510672569275,0.0325821153819561,0.15563298761844635,0.15563298761844635,0.0945999026298523,2.2175559997558594,0.0,-0.07147064805030823,0.0,0.0,0.056291576474905014,0.08867408335208893,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2021-06-10 13:42:18.895530,0.18150924146175385,0.18150924146175385,0.03046044334769249,0.15104879438877106,0.15104879438877106,0.1004287526011467,9.71965217590332,0.0,-0.08005471527576447,0.0,0.0,0.059695009142160416,0.08189098536968231,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
